STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/9/2019,10.96,,0.08,0,0,73,83,68,,100,90,23,29.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/10/2019,6.26,,1.13,0,0,75,82,70,,170,180,17,21.9,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/11/2019,11.41,,0.29,0,0,73,80,63,,350,350,23.9,31.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/12/2019,6.71,,0.1,0,0,68,77,59,,110,110,14.1,18.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/13/2019,9.4,,0.64,0,0,69,79,62,,200,200,21,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/14/2019,10.29,,0,0,0,68,78,60,,320,290,21,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/15/2019,9.62,,0,0,0,69,83,55,,190,210,21,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/16/2019,12.75,,0,0,0,76,89,65,,230,210,21.9,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/17/2019,6.93,,0,0,0,82,93,70,,220,220,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/18/2019,8.5,,0.08,0,0,79,88,70,,220,230,19.9,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/19/2019,6.93,,0.01,0,0,76,86,71,,200,210,15,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/20/2019,11.41,,0,0,0,80,91,73,,270,280,23,32,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/21/2019,12.75,,0,0,0,79,85,70,,350,300,19.9,33.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/22/2019,6.04,,0,0,0,73,83,61,,340,350,17,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/23/2019,4.92,,0,0,0,73,85,59,,240,240,14.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/24/2019,8.95,,0,0,0,77,93,65,,180,180,18.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/25/2019,7.16,,0,0,0,83,91,75,,260,190,14.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/26/2019,5.59,,0,0,0,81,93,69,,330,30,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/27/2019,3.8,,0,0,0,84,96,71,,340,130,12.1,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/28/2019,4.25,,0,0,0,81,95,69,,170,140,18.1,25.1,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/29/2019,5.82,,0,0,0,81,97,69,,270,270,16.1,19,,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/30/2019,6.93,,0,0,0,84,94,74,,270,300,16.1,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/1/2019,6.93,,0,0,0,79,89,66,,10,20,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/2/2019,5.82,,0,0,0,79,95,66,,200,210,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/3/2019,5.82,,0.69,0,0,85,99,71,,270,260,40,52.1,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/4/2019,5.14,,2.05,0,0,80,95,72,,320,330,23,29.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/5/2019,5.14,,0,0,0,78,90,71,,230,220,12.1,14.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/6/2019,7.61,,0.06,0,0,81,90,74,,220,220,17,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/7/2019,5.37,,1.66,0,0,83,92,73,,180,190,21,23.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/8/2019,6.49,,0.05,0,0,78,87,72,,30,30,21,28,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/9/2019,6.71,,0,0,0,76,86,67,,70,100,12.1,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/10/2019,4.47,,0,0,0,77,89,67,,210,200,12.1,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/11/2019,8.28,,0.53,0,0,82,92,72,,320,310,35.1,45,1,,1,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/12/2019,5.59,,0,0,0,79,91,73,,320,180,14.1,19,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/13/2019,4.92,,0,0,0,82,93,74,,30,30,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/14/2019,5.59,,0,0,0,84,95,73,,260,260,13,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/15/2019,6.26,,0,0,0,84,93,74,,10,20,14.1,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/16/2019,5.37,,0,0,0,84,94,75,,160,170,21,28,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/17/2019,9.62,,0.02,0,0,85,98,75,,210,210,31.1,38,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/18/2019,8.5,,0.27,0,0,84,95,76,,320,320,30,36.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/19/2019,3.8,,0,0,0,83,95,75,,180,190,12.1,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/20/2019,7.61,,0,0,0,88,99,77,,260,210,17,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/21/2019,5.82,,0,0,0,87,100,75,,240,240,19.9,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/22/2019,11.41,,0.01,0,0,84,97,73,,200,200,25.9,33.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/23/2019,7.83,,0.42,0,0,72,76,66,,360,360,18.1,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/24/2019,8.05,,0,0,0,73,85,67,,360,50,15,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/25/2019,4.47,,0,0,0,76,88,65,,40,40,13,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/26/2019,2.91,,0,0,0,76,89,65,,60,100,14.1,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/27/2019,3.58,,0,0,0,77,89,64,,140,140,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/28/2019,5.82,,0,0,0,79,94,67,,180,180,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/29/2019,6.93,,0,0,0,81,95,69,,210,210,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/30/2019,8.28,,0,0,0,82,95,70,,180,220,18.1,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/31/2019,6.93,,0.46,0,0,82,95,70,,320,310,33.1,44.1,1,,1,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/1/2019,3.8,,0.15,0,0,78,91,69,,230,230,14.1,15,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/2/2019,6.71,,0.59,0,0,77,85,68,,40,40,18.1,23,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/3/2019,2.68,,0,0,0,78,90,69,,130,120,8.9,12.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/4/2019,5.82,,0.01,0,0,80,92,71,,180,190,17,23,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/5/2019,4.47,,0.25,0,0,77,86,70,,20,40,21.9,28,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/6/2019,5.37,,0.01,0,0,77,89,68,,130,170,14.1,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/7/2019,8.95,,0.02,0,0,79,90,71,,140,140,29.1,38.9,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/8/2019,6.04,,0,0,0,78,92,67,,290,300,12.1,23,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/9/2019,7.83,,0,0,0,83,94,69,,270,270,23.9,28,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/10/2019,5.82,,0,0,0,79,87,66,,310,300,16.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/11/2019,5.14,,0,0,0,76,90,65,,10,340,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/12/2019,6.93,,0,0,0,78,92,66,,180,180,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/13/2019,9.62,,0,0,0,81,93,75,,180,180,18.1,21.9,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/14/2019,5.82,,0,0,0,82,93,71,,290,330,14.1,17,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/15/2019,6.26,,0.25,0,0,80,89,74,,240,250,18.1,21.9,1,,1,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/16/2019,5.82,,0.2,0,0,78,86,73,,360,10,29.1,34,1,,1,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/17/2019,3.8,,0,0,0,78,93,71,,180,110,13,18.1,1,1,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/18/2019,3.8,,0,0,0,81,94,70,,210,200,12.1,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/19/2019,5.82,,0,0,0,84,99,74,,130,110,21,29.1,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/20/2019,5.59,,0.12,0,0,82,97,72,,340,340,28,36,,,1,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/21/2019,9.17,,0,0,0,80,90,73,,10,20,17,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/22/2019,6.93,,0.55,0,0,82,96,73,,290,290,29.1,36.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/23/2019,6.93,,0.07,0,0,76,87,66,,360,350,25.9,34,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/24/2019,8.05,,0.03,0,0,71,81,65,,10,350,17,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/25/2019,9.62,,0,0,0,72,81,63,,50,30,21,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/26/2019,8.5,,0,0,0,69,79,62,,50,50,15,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/27/2019,5.37,,0,0,0,72,84,64,,70,70,10.1,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/28/2019,2.91,,0.04,0,0,76,86,68,,360,350,21,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/29/2019,7.38,,0,0,0,74,86,64,,340,330,16.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/30/2019,3.8,,0,0,0,75,92,59,,270,270,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/31/2019,4.7,,0,0,0,78,93,63,,60,50,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/1/2019,6.71,,0,0,0,77,89,67,,110,110,16.1,19.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/2/2019,3.58,,0,0,0,78,92,69,,220,210,13,15,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/3/2019,6.71,,0,0,0,79,91,70,,10,10,13,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/4/2019,7.16,,0,0,0,80,94,69,,170,170,17,29.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/5/2019,10.51,,0,0,0,78,81,72,,40,40,21,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/6/2019,13.65,,0.38,0,0,72,81,63,,360,340,25.9,38,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/7/2019,4.7,,0,0,0,72,88,59,,340,280,14.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/8/2019,4.7,,0,0,0,76,88,66,,20,50,12.1,19.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/9/2019,4.92,,0,0,0,76,85,68,,30,50,14.1,17,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/10/2019,4.47,,0,0,0,76,89,66,,120,130,13,16.1,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/11/2019,5.59,,0.01,0,0,78,95,67,,320,320,15,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/12/2019,5.82,,0,0,0,83,98,72,,50,50,18.1,23,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/13/2019,9.17,,0,0,0,74,75,70,,60,70,17,21.9,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/14/2019,4.7,,0,0,0,74,85,68,,220,180,13,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/15/2019,3.8,,0,0,0,77,88,71,,340,40,12.1,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/16/2019,3.36,,0,0,0,78,94,65,,110,130,13,18.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/17/2019,6.71,,0,0,0,74,81,64,,80,60,18.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/18/2019,6.71,,0,0,0,69,80,58,,50,20,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/19/2019,6.04,,0,0,0,64,75,54,,90,60,13,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/20/2019,2.91,,0,0,0,63,80,49,,190,200,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/21/2019,5.37,,0,0,0,71,91,56,,170,220,13,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/22/2019,7.83,,0,0,0,77,92,64,,180,180,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/23/2019,8.72,,0,0,0,80,94,67,,230,230,21,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/24/2019,6.93,,0,0,0,79,87,59,,20,10,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/25/2019,4.7,,0,0,0,71,86,57,,230,230,13,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/26/2019,7.16,,0.03,0,0,76,95,64,,320,310,32,40.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/27/2019,7.83,,0,0,0,76,86,66,,150,140,16.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/28/2019,4.25,,0,0,0,78,93,70,,210,240,12.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/29/2019,7.16,,0,0,0,82,94,70,,30,30,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/30/2019,6.71,,0,0,0,73,81,68,,130,130,14.1,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/1/2019,5.14,,0,0,0,76,88,69,,220,220,12.1,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/2/2019,5.82,,0,0,0,81,98,69,,250,280,14.1,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/3/2019,5.14,,0,0,0,82,97,69,,90,90,15,19,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/4/2019,10.07,,0,0,0,76,83,59,,30,20,21.9,27.1,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/5/2019,8.95,,0,0,0,61,71,50,,10,20,16.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/6/2019,4.7,,0,0,0,67,76,62,,170,170,12.1,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/7/2019,7.61,,0,0,0,72,85,60,,360,210,18.1,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/8/2019,12.75,,0.38,0,0,64,67,59,,10,20,19.9,31.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/9/2019,9.62,,0,0,0,63,68,56,,10,10,17,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/10/2019,8.72,,0,0,0,62,76,56,,30,10,17,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/11/2019,7.83,,0,0,0,63,76,51,,360,350,17,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/12/2019,4.47,,0,0,0,62,80,47,,40,150,8.9,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/13/2019,5.59,,0.33,0,0,64,70,56,,40,30,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/14/2019,3.13,,0.01,0,0,63,74,50,,290,290,8.1,8.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/15/2019,6.04,,0,0,0,61,76,48,,150,70,13,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/16/2019,9.17,,1.3,0,0,59,64,50,,250,250,28,38.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/17/2019,11.86,,0,0,0,54,64,48,,280,280,23.9,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/18/2019,5.14,,0,0,0,53,66,37,,330,330,19.9,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/19/2019,2.68,,0,0,0,51,67,38,,200,190,10.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/20/2019,13.42,,1.59,0,0,58,62,55,,360,340,23.9,32,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/21/2019,6.93,,0,0,0,57,61,54,,350,350,15,19.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/22/2019,8.5,,0.07,0,0,60,68,57,,130,120,16.1,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/23/2019,5.37,,0,0,0,61,69,45,,290,280,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/24/2019,2.91,,0,0,0,55,71,41,,170,150,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/25/2019,1.57,,0,0,0,57,69,48,,220,200,8.9,11,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/26/2019,5.82,,0,0,0,63,74,56,,120,100,15,19.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/27/2019,10.51,,0.21,0,0,71,83,60,,190,200,23.9,30,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/28/2019,6.71,,0,0,0,63,71,52,,50,40,17,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/29/2019,2.46,,0,0,0,60,70,51,,80,80,8.1,11,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/30/2019,5.59,,0.11,0,0,60,66,56,,140,100,14.1,19.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/31/2019,16.55,,0.66,0,0,70,82,56,,260,240,38.9,51,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/1/2019,8.28,,0,0,0,56,59,41,,300,300,23.9,36,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/2/2019,3.36,,0,0,0,45,59,35,,220,180,10.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/3/2019,4.03,,0,0,0,47,59,34,,260,300,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/4/2019,4.25,,0,0,0,46,63,32,,180,140,16.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/5/2019,3.8,,0,0,0,56,70,45,,260,260,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/6/2019,5.14,,0,0,0,53,63,41,,30,50,17,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/7/2019,6.49,,0.03,0,0,50,67,38,,10,10,18.1,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/8/2019,12.97,,0.01,0,0,47,52,30,,360,360,25.9,34,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/9/2019,4.7,,0,0,0,36,49,27,,190,150,12.1,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/10/2019,6.71,,0,0,0,43,65,31,,220,200,16.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/11/2019,8.5,,0,0,0,52,70,39,,200,190,19.9,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/12/2019,10.07,,0.76,0.9,0,49,57,28,,330,330,30,38.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/13/2019,5.59,,0,0,0,30,38,23,,10,10,16.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/14/2019,2.91,,0.02,0,0,32,45,20,,180,180,10.1,13,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/15/2019,5.82,,0.11,0,0,43,49,39,,20,60,12.1,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/16/2019,16.78,,0,0,0,43,47,39,,40,40,25.1,32,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/17/2019,13.42,,0,0,0,42,47,39,,360,20,19.9,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/18/2019,5.14,,0.04,0,0,44,53,41,,360,350,14.1,17,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/19/2019,4.03,,0,0,0,46,51,43,,250,250,10.1,13,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/20/2019,9.17,,0,0,0,47,58,40,,330,320,21,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/21/2019,6.49,,0,0,0,45,57,37,,190,10,13,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/22/2019,10.07,,0.01,0,0,53,61,43,,270,270,21.9,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/23/2019,3.8,,0.62,0,0,42,48,30,,140,150,10.1,13,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/24/2019,10.51,,0.16,0,0,47,56,40,,310,290,25.1,32,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/25/2019,4.03,,0,0,0,45,57,30,,190,150,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/26/2019,4.92,,0,0,0,47,66,34,,190,180,14.1,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/27/2019,11.41,,0.02,0,0,52,59,47,,220,220,23,32,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/28/2019,11.86,,0,0,0,52,56,40,,330,330,29.1,35.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/29/2019,5.14,,0,0,0,44,54,36,,10,360,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/30/2019,3.36,,0.02,0,0,44,46,39,,130,140,10.1,14.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/1/2019,7.16,,0.56,0,0,44,50,40,,130,130,15,19,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/2/2019,9.84,,0.15,0,0,46,51,42,,290,320,21,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/3/2019,8.05,,0,0,0,45,52,37,,310,280,17,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/4/2019,7.61,,0,0,0,42,53,31,,220,240,17,21,,,,,,,,
